MDTU,plaq_ss,plaq_st
1,1.11532,1.13096
2,1.13306,1.14201
3,1.11538,1.08838
4,1.12714,1.07733
5,1.11442,1.0609
6,1.08976,1.03436
7,1.11982,1.05289
8,1.09462,1.03013
9,1.1047,1.05268
10,1.09192,1.02613
11,1.11097,1.05895
12,1.11097,1.05895
13,1.11097,1.05895
14,1.08162,1.03684
15,1.06569,1.04723
16,1.08936,1.04332
17,1.06634,1.03387
18,1.10654,1.0281
19,1.12476,1.01978
20,1.10758,1.00442
21,1.0879,1.03086
22,1.07486,1.04244
23,1.07619,1.03565
24,1.07817,1.04736
25,1.07586,1.02874
26,1.0761,1.02891
27,1.07356,1.02871
28,1.08861,1.02474
29,1.06924,1.03445
30,1.07831,1.04132
31,1.07831,1.04132
32,1.07831,1.04132
33,1.07831,1.04132
34,1.06901,1.03051
35,1.07474,1.04346
36,1.08137,1.04448
37,1.07423,1.05042
38,1.06003,1.05065
39,1.05231,1.05618
40,1.04926,1.03706
41,1.07168,1.05356
42,1.05235,1.04426
43,1.06128,1.02659
44,1.08943,1.03325
45,1.08447,1.0266
46,1.06313,1.0271
47,1.06622,1.04464
48,1.04819,1.04414
49,1.0606,1.03094
50,1.05487,1.02659
51,1.06322,1.03824
52,1.05773,1.02563
53,1.04634,1.03386
54,1.04368,1.04343
55,1.04979,1.0359
56,1.02577,1.02904
57,1.03662,1.05507
58,1.04892,1.02179
59,1.05921,1.03991
60,1.06953,1.03893
61,1.07616,1.02684
62,1.05802,1.03609
63,1.05061,1.02759
64,1.07098,1.05248
65,1.04594,1.0369
66,1.06859,1.03327
67,1.06843,1.03793
68,1.05493,1.04502
69,1.04398,1.04679
70,1.05343,1.04157
71,1.04445,1.03657
72,1.05627,1.05615
73,1.05627,1.05615
74,1.05127,1.04237
75,1.05684,1.04699
76,1.04188,1.04399
77,1.03264,1.06789
78,1.02008,1.0456
79,1.03649,1.06338
80,1.01242,1.06069
81,1.01242,1.06069
82,1.01402,1.05282
83,1.04159,1.05511
84,1.03867,1.04635
85,1.06134,1.03791
86,1.0364,1.04069
87,1.04644,1.05551
88,1.03891,1.04277
89,1.04359,1.04287
90,1.03002,1.05634
91,1.03002,1.05634
92,1.04899,1.02559
93,1.04899,1.02559
94,1.04925,1.02319
95,1.07641,1.0341
96,1.0859,1.02437
97,1.09555,1.02057
98,1.09749,1.01901
99,1.10734,1.01791
100,1.10915,1.02098
101,1.10915,1.02098
102,1.1224,1.0066
103,1.14088,1.00638
104,1.14088,1.00638
105,1.13084,1.00279
106,1.1326,1.01052
107,1.16297,0.998615
108,1.17909,0.987461
109,1.17615,0.981116
110,1.1626,0.991923
111,1.17406,0.983752
112,1.15615,0.985438
113,1.1583,0.983139
114,1.14073,0.996843
115,1.13789,1.01981
116,1.12054,1.00476
117,1.11332,1.03163
118,1.10004,1.02211
119,1.10004,1.02211
120,1.0971,1.0315
121,1.10897,1.03994
122,1.08391,1.02188
123,1.08947,1.02615
124,1.10551,1.02422
125,1.08106,1.03356
126,1.09137,1.03982
127,1.10192,1.02618
128,1.11768,1.01765
129,1.11313,1.01295
130,1.12216,1.02227
131,1.11353,1.02224
132,1.09319,1.01303
133,1.10744,1.03856
134,1.08712,1.02233
135,1.11114,1.02539
136,1.10276,1.03256
137,1.10067,1.01136
138,1.10738,1.0203
139,1.08091,1.0238
140,1.08108,1.02707
141,1.07576,1.02522
142,1.0985,1.02709
143,1.08455,1.02895
144,1.09552,1.04647
145,1.08626,1.02331
146,1.09089,1.03884
147,1.10553,1.03855
148,1.0915,1.03417
149,1.10135,1.03597
150,1.09183,1.01594
151,1.1147,1.01672
152,1.12107,1.03078
153,1.12057,1.03282
154,1.11579,1.02455
155,1.12467,1.04157
156,1.11979,1.01949
157,1.11363,1.02707
158,1.13167,1.02415
159,1.12356,1.0234
160,1.09938,1.03108
161,1.11396,1.02391
162,1.10892,1.03319
163,1.11679,1.01692
164,1.11358,1.03032
165,1.11174,1.03207
166,1.10741,1.03797
167,1.133,1.04686
168,1.10517,1.02107
169,1.14685,1.01733
170,1.12672,1.04206
171,1.1044,1.0285
172,1.10471,1.04085
173,1.09719,1.03436
174,1.09647,1.05179
175,1.08074,1.04773
176,1.1075,1.03958
177,1.1075,1.03958
178,1.1016,1.02677
179,1.1047,1.0248
180,1.1235,1.02639
181,1.15033,1.01295
182,1.15533,1.00319
183,1.16186,1.00071
184,1.17303,0.997781
185,1.17303,0.997781
186,1.17095,0.999558
187,1.1678,0.995386
188,1.17668,0.996613
189,1.16762,0.995827
190,1.16264,0.980525
191,1.16264,0.980525
192,1.20915,0.982446
193,1.22127,0.960117
194,1.21553,0.982686
195,1.20144,0.971481
196,1.19232,0.975251
197,1.18315,0.994584
198,1.18247,1.00417
199,1.16186,0.992308
200,1.16648,1.00662
201,1.14976,1.01535
202,1.14056,1.01665
203,1.13212,1.03422
204,1.15021,1.04789
205,1.15957,1.03185
206,1.15353,1.02117
207,1.16195,1.02899
208,1.15423,1.01646
209,1.16163,1.02259
210,1.12996,1.02588
211,1.13324,1.03772
212,1.12734,1.03021
213,1.11348,1.04207
214,1.1071,1.03946
215,1.13614,1.03379
216,1.15394,1.04351
217,1.12166,1.01993
218,1.16539,1.02367
219,1.14322,1.02655
220,1.13577,1.02786
221,1.13146,1.03737
222,1.13691,1.03419
223,1.10163,1.03859
224,1.1194,1.05671
225,1.13473,1.04733
226,1.10249,1.04283
227,1.08538,1.04047
228,1.1066,1.04932
229,1.1066,1.04932
230,1.08365,1.04367
231,1.10263,1.06208
232,1.10428,1.0407
233,1.13386,1.01977
234,1.14116,1.02277
235,1.13382,1.01743
236,1.13608,1.0284
237,1.08077,1.03179
238,1.09642,1.04285
239,1.09919,1.04097
240,1.12954,1.04055
241,1.12954,1.04055
242,1.13019,1.03614
243,1.13019,1.03614
244,1.13315,1.01834
245,1.1437,1.00846
246,1.15354,0.998564
247,1.15142,1.01324
248,1.13977,1.0278
249,1.13002,1.01916
250,1.13717,1.01768
251,1.13609,1.02627
252,1.13722,1.02228
253,1.1685,1.03432
254,1.1456,1.01224
255,1.1226,1.02534
256,1.14655,1.01442
257,1.14602,1.01073
258,1.1471,1.02432
259,1.11586,1.01427
260,1.11935,1.0303
261,1.12122,1.02627
262,1.12194,1.02979
263,1.12368,1.03797
264,1.11557,1.04323
265,1.10527,1.03159
266,1.13976,1.03588
267,1.1168,1.02378
268,1.12191,1.03387
269,1.10638,1.04505
270,1.09456,1.04362
271,1.11533,1.04353
272,1.11087,1.03793
273,1.12596,1.03393
274,1.10913,1.01785
275,1.13704,1.02387
276,1.13354,1.02741
277,1.1355,1.03706
278,1.12905,1.05938
279,1.12417,1.05793
280,1.10826,1.0614
281,1.10231,1.07399
282,1.10231,1.07399
283,1.10231,1.07399
284,1.10646,1.0503
285,1.06615,1.05719
286,1.06278,1.0639
287,1.02796,1.0674
288,1.0641,1.08195
289,1.0641,1.08195
290,1.05001,1.06369
291,1.06718,1.08193
292,1.05876,1.08292
293,1.07011,1.06604
294,1.10811,1.06939
295,1.09708,1.0538
296,1.10906,1.03916
297,1.13232,1.05009
298,1.12664,1.03699
299,1.143,1.03433
300,1.13458,1.03476
301,1.13629,1.04579
302,1.11032,1.04996
303,1.121,1.02092
304,1.14929,1.03709
305,1.13497,1.02793
306,1.15518,1.02841
307,1.1561,1.02775
308,1.17518,1.02879
309,1.15143,1.01468
310,1.13569,1.02676
311,1.15462,1.03073
312,1.17123,1.01392
313,1.14476,1.01964
314,1.14828,1.03676
315,1.145,1.01508
316,1.14257,1.03899
317,1.13752,1.01644
318,1.15194,1.04004
319,1.15194,1.04004
320,1.15194,1.04004
321,1.13639,1.02314
322,1.17362,1.03278
323,1.14828,1.00758
324,1.17312,1.00839
325,1.14715,1.00558
326,1.14715,1.00558
327,1.16903,1.02516
328,1.14313,1.01391
329,1.15181,1.0236
330,1.14974,1.02866
331,1.14251,1.03119
332,1.12445,1.03608
333,1.14525,1.04598
334,1.10037,1.04937
335,1.09616,1.08071
336,1.09148,1.07199
337,1.11307,1.06749
338,1.12209,1.05626
339,1.10592,1.09183
340,1.10134,1.07129
341,1.10417,1.08624
342,1.08748,1.082
343,1.08276,1.07357
344,1.08576,1.0791
345,1.08576,1.0791
346,1.09134,1.07636
347,1.13541,1.06502
348,1.10149,1.05384
349,1.08724,1.08129
350,1.04391,1.07592
351,1.0559,1.10249
352,1.02357,1.09072
353,1.04867,1.08656
354,1.04793,1.09962
355,1.06536,1.09299
356,1.06131,1.09286
357,1.04308,1.0984
358,1.04367,1.0923
359,1.0796,1.09102
360,1.0678,1.0936
361,1.08468,1.09631
362,1.05408,1.09198
363,1.05953,1.08781
364,1.0668,1.08571
365,1.0553,1.10456
366,1.04564,1.08002
367,1.02422,1.09343
368,1.03382,1.08552
369,1.03597,1.08809
370,1.02383,1.08228
371,1.03313,1.07432
372,1.05992,1.07491
373,1.04034,1.07057
374,1.06385,1.06883
375,1.06549,1.05743
376,1.08026,1.06725
377,1.06683,1.06847
378,1.06159,1.06431
379,1.05699,1.06776
380,1.04259,1.0728
381,1.03472,1.05486
382,1.05713,1.06856
383,1.04335,1.06481
384,1.05953,1.06588
385,1.06681,1.06207
386,1.03404,1.07089
387,1.04024,1.05609
388,1.04187,1.06616
389,1.02917,1.07089
390,1.02917,1.07089
391,1.04022,1.06913
392,1.07735,1.05879
393,1.08695,1.05303
394,1.10528,1.05475
395,1.09413,1.03933
396,1.08227,1.05471
397,1.05897,1.06468
398,1.04462,1.06135
399,1.04503,1.05239
400,1.06031,1.05502
401,1.06714,1.05216
402,1.05228,1.04695
403,1.06649,1.05691
404,1.05702,1.04445
405,1.07838,1.05579
406,1.0771,1.05021
407,1.08568,1.04457
408,1.09019,1.04574
409,1.09044,1.03939
410,1.11979,1.0439
411,1.11979,1.0439
412,1.12568,1.05408
413,1.12568,1.05408
414,1.09916,1.04775
415,1.0939,1.05207
416,1.10938,1.04891
417,1.08283,1.06926
418,1.0756,1.05647
419,1.06755,1.05111
420,1.08363,1.08009
421,1.03908,1.05924
422,1.06428,1.07709
423,1.04064,1.07784
424,1.07628,1.0753
425,1.10418,1.06844
426,1.0931,1.08311
427,1.0903,1.07361
428,1.10332,1.06898
429,1.11636,1.07263
430,1.05388,1.0713
431,1.07882,1.07132
432,1.09139,1.06795
433,1.07732,1.06801
434,1.07732,1.06801
435,1.0637,1.06966
436,1.06275,1.06786
437,1.06606,1.07617
438,1.07885,1.06284
439,1.09587,1.07766
440,1.08908,1.05786
441,1.10297,1.08082
442,1.09165,1.0719
443,1.10009,1.07787
444,1.11601,1.06358
445,1.13149,1.05496
446,1.12732,1.05218
447,1.09038,1.05913
448,1.08403,1.06324
449,1.08551,1.064
450,1.07786,1.05798
451,1.07507,1.06741
452,1.08034,1.04189
453,1.08266,1.05509
454,1.05339,1.05434
455,1.07855,1.05749
456,1.08926,1.04434
457,1.14072,1.05707
458,1.10788,1.04212
459,1.12082,1.06687
460,1.12082,1.06687
461,1.09818,1.04484
462,1.09818,1.04484
463,1.10578,1.05047
464,1.10677,1.05088
465,1.0949,1.05897
466,1.0762,1.06063
467,1.07688,1.06921
468,1.05392,1.07079
469,1.05545,1.06767
470,1.08891,1.06119
471,1.08687,1.07971
472,1.08687,1.07971
473,1.0922,1.07129
474,1.09219,1.08796
475,1.08988,1.06244
476,1.1013,1.07382
477,1.1013,1.07382
478,1.09954,1.06563
479,1.09382,1.05994
480,1.08851,1.04641
481,1.10143,1.05424
482,1.11335,1.05079
483,1.11582,1.03725
484,1.13102,1.0514
485,1.13102,1.0514
486,1.13116,1.03931
487,1.1346,1.04737
488,1.10577,1.04812
489,1.09241,1.06152
490,1.08086,1.05566
491,1.08424,1.06464
492,1.07973,1.0633
493,1.06855,1.05316
494,1.06616,1.0728
495,1.08657,1.06262
496,1.06078,1.08839
497,1.06984,1.0487
498,1.0998,1.07136
499,1.09075,1.07004
500,1.12695,1.08444
501,1.09677,1.06058
502,1.11248,1.08295
503,1.09431,1.06943
504,1.11085,1.071
505,1.13964,1.06853
506,1.12999,1.08207
507,1.12999,1.08207
508,1.12715,1.06122
509,1.14262,1.07179
510,1.14262,1.07179
511,1.15098,1.04606
512,1.13965,1.07338
513,1.12015,1.0625
514,1.14655,1.06478
515,1.14572,1.06851
516,1.1617,1.06094
517,1.15198,1.05857
518,1.17445,1.05897
519,1.17647,1.06548
520,1.186,1.05766
521,1.20961,1.05243
522,1.22449,1.0461
523,1.19136,1.08485
524,1.19136,1.08485
525,1.2172,1.0511
526,1.21255,1.07039
527,1.19385,1.08652
528,1.21083,1.09603
529,1.21354,1.08924
530,1.20409,1.10369
531,1.20421,1.11573
532,1.20973,1.09441
533,1.192,1.10261
534,1.20574,1.08332
535,1.20574,1.08332
536,1.20104,1.08757
537,1.18218,1.10102
538,1.19765,1.09298
539,1.21095,1.11821
540,1.21095,1.11821
541,1.17059,1.10951
542,1.1876,1.11747
543,1.15602,1.10518
544,1.1638,1.13209
545,1.1638,1.13209
546,1.13502,1.09704
547,1.17876,1.12139
548,1.15945,1.09974
549,1.19051,1.12122
550,1.15724,1.1276
551,1.13909,1.13492
552,1.13924,1.1474
553,1.14415,1.12632
554,1.17876,1.13218
555,1.15522,1.11997
556,1.17193,1.13572
557,1.17193,1.13572
558,1.17342,1.11884
559,1.17178,1.13853
560,1.19696,1.12246
561,1.18704,1.116
562,1.19044,1.12734
563,1.19044,1.12734
564,1.1695,1.11709
565,1.18999,1.13786
566,1.18999,1.13786
567,1.1699,1.12698
568,1.17047,1.14166
569,1.15973,1.1466
570,1.16877,1.13326
571,1.21138,1.12768
572,1.17671,1.13595
573,1.15607,1.13879
574,1.15607,1.13879
575,1.15607,1.13879
576,1.13404,1.14134
577,1.15972,1.13407
578,1.13387,1.12646
579,1.15935,1.12565
580,1.14722,1.10037
581,1.15474,1.10739
582,1.14042,1.12387
583,1.1845,1.09418
584,1.18035,1.09656
585,1.19022,1.06172
586,1.20507,1.0686
587,1.20371,1.07538
588,1.19332,1.07617
589,1.19081,1.08564
590,1.19081,1.08564
591,1.19881,1.07604
592,1.16372,1.08196
593,1.19826,1.08445
594,1.16211,1.08295
595,1.13862,1.09815
596,1.11534,1.11871
597,1.10968,1.12014
598,1.09558,1.1327
599,1.10223,1.12061
600,1.11484,1.11257
601,1.12312,1.10346
602,1.11128,1.09585
603,1.1308,1.10014
604,1.10258,1.11099
605,1.10277,1.12888
606,1.06813,1.12127
607,1.0722,1.14534
608,1.08676,1.13653
609,1.09557,1.12277
610,1.09381,1.11458
611,1.10397,1.1005
612,1.08454,1.10096
613,1.11006,1.10604
614,1.0984,1.11813
615,1.12723,1.1114
616,1.10712,1.10495
617,1.14731,1.09926
618,1.16333,1.09362
619,1.17955,1.09364
620,1.17955,1.09364
621,1.19451,1.10348
622,1.20978,1.06718
623,1.2361,1.05425
624,1.23354,1.05817
625,1.24684,1.05617
626,1.21182,1.06438
627,1.22736,1.06421
628,1.25506,1.07707
629,1.2318,1.06974
630,1.24722,1.05639
631,1.24693,1.06281
632,1.20795,1.08022
633,1.1928,1.07825
634,1.21272,1.06655
635,1.22734,1.05014
636,1.23506,1.05924
637,1.19795,1.05978
638,1.1955,1.06542
639,1.17214,1.06814
640,1.17392,1.06997
641,1.17776,1.06361
642,1.1893,1.06276
643,1.18801,1.0748
644,1.178,1.0666
645,1.17949,1.0615
646,1.16283,1.06435
647,1.16738,1.06623
648,1.19941,1.06588
649,1.1939,1.07297
650,1.21091,1.08091
651,1.18673,1.07456
652,1.19114,1.07781
653,1.19203,1.08152
654,1.19484,1.08791
655,1.20776,1.06954
656,1.20711,1.04935
657,1.21359,1.03579
658,1.22006,1.03953
659,1.20094,1.03614
660,1.2246,1.05065
661,1.22423,1.03686
662,1.2114,1.04544
663,1.17724,1.0572
664,1.17514,1.05905
665,1.18149,1.07182
666,1.18713,1.0571
667,1.21333,1.07373
668,1.19421,1.05581
669,1.2213,1.0548
670,1.21766,1.05223
671,1.24998,1.03565
672,1.2709,1.03973
673,1.2795,1.02233
674,1.2795,1.02233
675,1.28821,1.03545
676,1.32224,1.00985
677,1.34972,1.00419
678,1.344,0.990198
679,1.32391,0.995981
680,1.32052,0.991152
681,1.35068,1.01311
682,1.34262,0.998846
683,1.32464,1.01554
684,1.28997,1.01945
685,1.33693,1.00979
686,1.32925,1.00203
687,1.38032,0.993653
688,1.37985,0.977664
689,1.39269,0.970757
690,1.4187,0.963579
691,1.42009,0.960353
692,1.4079,0.969332
693,1.40186,0.962772
694,1.4002,0.958516
695,1.38763,0.971298
696,1.39636,0.97785
697,1.40956,0.980228
698,1.40956,0.980228
699,1.39738,0.995171
700,1.409,0.980094
701,1.40502,0.985799
702,1.39898,0.985124
703,1.43564,0.990428
704,1.44137,0.996401
705,1.44137,0.996401
706,1.41417,0.982848
707,1.43118,1.00735
708,1.45507,0.983306
709,1.4681,1.00309
710,1.45684,0.994073
711,1.46274,0.996002
712,1.47037,0.996963
713,1.47037,0.996963
714,1.47715,0.982638
715,1.45642,0.973178
716,1.49295,0.992947
717,1.45816,0.97963
718,1.47966,0.985763
719,1.43931,0.982776
720,1.42146,1.01889
721,1.44677,0.998424
722,1.43965,0.995169
723,1.43965,0.995169
724,1.46264,0.982419
725,1.48366,0.9964
726,1.43697,0.989954
727,1.43514,1.01112
728,1.42777,0.990367
729,1.47139,1.00291
730,1.46251,0.974529
731,1.50498,0.981506
732,1.50498,0.981506
733,1.50413,0.948029
734,1.52821,0.973782
735,1.52305,0.971275
736,1.50104,0.983475
737,1.53242,0.959408
738,1.55222,0.972293
739,1.54171,0.953921
740,1.52764,0.965214
741,1.50058,0.960534
742,1.48677,0.969332
743,1.52848,0.964248
744,1.534,0.959477
745,1.54406,0.949551
746,1.54406,0.949551
747,1.51287,0.958567
748,1.5298,0.960762
749,1.49982,0.967066
750,1.5559,0.960308
751,1.56558,0.964884
752,1.58938,0.949466
753,1.57356,0.951241
754,1.61193,0.941835
755,1.61533,0.927054
756,1.60327,0.956128
757,1.57035,0.936413
758,1.58738,0.955554
759,1.58123,0.948335
760,1.57055,0.96023
761,1.56673,0.957673
762,1.59834,0.972997
763,1.56705,0.949214
764,1.57353,0.972629
765,1.5761,0.950061
766,1.6238,0.95985
767,1.61659,0.958826
768,1.62615,0.954316
769,1.59399,0.967022
770,1.56918,0.972741
771,1.57757,0.964767
772,1.59769,0.967901
773,1.57486,0.958914
774,1.57559,0.986926
775,1.52332,0.985177
776,1.55283,0.991041
777,1.55283,0.991041
778,1.57642,1.00102
779,1.57115,0.984323
780,1.61012,0.968186
781,1.59573,0.977811
782,1.57302,0.988352
783,1.58909,0.965663
784,1.60479,0.977117
785,1.58955,0.966123
786,1.58955,0.966123
787,1.57929,0.979232
788,1.6053,0.990396
789,1.56734,0.973444
790,1.58065,0.978824
791,1.54434,0.986054
792,1.48295,1.00281
793,1.48295,1.00281
794,1.516,0.998603
795,1.55271,0.973131
796,1.58851,0.974127
797,1.57931,0.960677
798,1.56976,0.972422
799,1.5866,0.963944
800,1.56856,0.964266
801,1.60911,0.961014
802,1.60911,0.961014
803,1.59675,0.960233
804,1.60225,0.951726
805,1.61106,0.966175
806,1.62477,0.953722
807,1.61166,0.983438
808,1.61193,0.9641
809,1.61193,0.9641
810,1.60812,0.964203
811,1.57774,0.957642
812,1.577,0.978871
813,1.53869,0.961207
814,1.52831,0.978909
815,1.52831,0.978909
816,1.52169,0.972107
817,1.5251,0.981456
818,1.52504,0.976682
819,1.52484,0.963437
820,1.51848,0.967537
821,1.48807,0.974932
822,1.47229,0.980209
823,1.46506,0.988
824,1.48432,0.984449
825,1.52596,0.981936
826,1.53475,0.995603
827,1.54743,0.983456
828,1.5245,0.996086
829,1.49698,1.00171
830,1.47122,1.01121
831,1.47122,1.01121
832,1.47122,1.01121
833,1.47166,1.00801
834,1.45096,1.01931
835,1.43706,1.03966
836,1.43038,1.03172
837,1.43097,1.03563
838,1.43784,1.04004
839,1.43784,1.04004
840,1.37876,1.05295
841,1.37081,1.05665
842,1.39645,1.03667
843,1.42476,1.03706
844,1.42476,1.03706
845,1.45846,1.02647
846,1.45846,1.02647
847,1.48142,1.01865
848,1.50935,0.998148
849,1.53573,1.021
850,1.52972,0.998529
851,1.51845,1.02833
852,1.52865,1.00913
853,1.49932,1.0108
854,1.50581,1.00677
855,1.46287,0.997085
856,1.46605,1.00443
857,1.46526,1.00844
858,1.4953,0.983203
859,1.49468,0.994327
860,1.43745,1.00887
861,1.43745,1.00887
862,1.45177,0.999168
863,1.45132,1.01453
864,1.47105,1.00555
865,1.45543,1.00489
866,1.48246,1.00782
867,1.48246,1.00782
868,1.47388,0.988673
869,1.44262,0.988623
870,1.45426,0.991122
871,1.48632,0.985813
872,1.48965,0.971172
873,1.50079,0.967839
874,1.508,0.96977
875,1.5206,0.979607
876,1.50142,0.995299
877,1.49936,0.988555
878,1.48458,0.982129
879,1.49803,0.986767
880,1.46698,0.963137
881,1.50838,0.972691
882,1.4358,0.951022
883,1.44972,0.979964
884,1.41611,0.975365
885,1.40638,0.974386
886,1.4187,0.973752
887,1.41787,0.991799
888,1.40723,0.988912
889,1.40115,0.982725
890,1.39378,0.98803
891,1.39004,0.988234
892,1.35461,0.981766
893,1.33932,0.998525
894,1.32513,0.98727
895,1.33959,0.988823
896,1.32221,0.983176
897,1.34542,0.993685
898,1.39075,0.970476
899,1.37434,0.971593
900,1.38829,0.983762
901,1.38539,0.975008
902,1.38398,0.985109
903,1.38525,0.982583
904,1.40416,0.970465
905,1.38408,0.998134
906,1.35855,1.0023
907,1.39826,0.989767
908,1.34656,1.00892
909,1.31631,1.01158
910,1.36477,1.00148
911,1.34928,1.0125
912,1.36341,1.01028
913,1.35791,0.997603
914,1.37888,0.998029
915,1.37888,0.998029
916,1.37888,0.998029
917,1.37826,0.9869
918,1.38989,1.01235
919,1.34733,1.01341
920,1.32096,1.0132
921,1.34026,1.00374
922,1.3563,1.01638
923,1.344,1.00618
924,1.33698,1.03379
925,1.3248,1.0245
926,1.32491,1.01769
927,1.3013,1.02326
928,1.30388,1.04074
929,1.28537,1.02874
930,1.26338,1.0338
931,1.26098,1.04761
932,1.26764,1.05208
933,1.25614,1.0489
934,1.25486,1.05372
935,1.25486,1.05372
936,1.26328,1.05853
937,1.25364,1.04638
938,1.27259,1.05298
939,1.25289,1.0544
940,1.2641,1.06479
941,1.29078,1.04399
942,1.3181,1.04653
943,1.27544,1.04884
944,1.29936,1.06254
945,1.27214,1.05687
946,1.30483,1.07091
947,1.25548,1.06262
948,1.31723,1.056
949,1.31016,1.05101
950,1.30316,1.06585
951,1.30753,1.06459
952,1.29186,1.0706
953,1.2676,1.05046
954,1.29446,1.08695
955,1.27594,1.06133
956,1.28824,1.06633
957,1.2499,1.06832
958,1.26598,1.0831
959,1.27693,1.06292
960,1.31999,1.0726
961,1.32226,1.04022
962,1.32824,1.05145
963,1.29976,1.05298
964,1.2886,1.0551
965,1.31693,1.045
966,1.30333,1.04909
967,1.28582,1.05901
968,1.27953,1.06029
969,1.28536,1.06809
970,1.28941,1.07425
971,1.27286,1.06796
972,1.23693,1.07832
973,1.25254,1.07375
974,1.23901,1.08247
975,1.24873,1.07062
976,1.26136,1.07768
977,1.24964,1.08137
978,1.25336,1.06556
979,1.23515,1.09212
980,1.24447,1.08028
981,1.25382,1.09224
982,1.22691,1.0914
983,1.24701,1.09455
984,1.24872,1.08313
985,1.25317,1.09551
986,1.23519,1.09786
987,1.24525,1.11107
988,1.24525,1.11107
989,1.24525,1.11107
990,1.24446,1.09842
991,1.2293,1.11039
992,1.22655,1.09738
993,1.23709,1.11188
994,1.23709,1.11188
995,1.21824,1.10013
996,1.23197,1.11347
997,1.24758,1.10044
998,1.25395,1.08842
999,1.26639,1.08823
1000,1.26639,1.08823
1001,1.2552,1.08442
1002,1.2552,1.08442
1003,1.2546,1.11045
1004,1.26697,1.08832
1005,1.27292,1.09821
1006,1.27292,1.09821
1007,1.27508,1.09973
1008,1.30089,1.07749
1009,1.30036,1.08905
1010,1.25623,1.07542
1011,1.27308,1.08694
1012,1.26372,1.07415
1013,1.27554,1.08458
1014,1.27554,1.08458
1015,1.31084,1.06718
1016,1.30113,1.07451
1017,1.28174,1.06603
1018,1.29025,1.0889
1019,1.25574,1.07418
1020,1.2923,1.06227
1021,1.29753,1.06123
1022,1.29094,1.06165
1023,1.31975,1.06129
1024,1.33511,1.04449
1025,1.35214,1.04811
1026,1.32708,1.04962
1027,1.33058,1.04076
1028,1.34109,1.04992
1029,1.33546,1.05256
1030,1.35816,1.04267
1031,1.40224,1.03454
1032,1.37868,1.03109
1033,1.40492,1.02758
1034,1.37013,1.03223
1035,1.37213,1.06225
1036,1.3522,1.06983
1037,1.2943,1.07077
1038,1.29648,1.06993
1039,1.29941,1.0755
1040,1.30586,1.07406
1041,1.28225,1.07548
